#INTERPOLATION:INTERPOLATED
500,74,165,61,255,500
511.81818181818175617,79,168,65,255,512
549.61756993006997618,126,195,108,255,550
619.3924825174825628,173,221,149,255,619
695.18247377622378735,218,237,175,255,695
811.875,252,239,186,255,812
943.00371503496501191,237,182,139,255,943
1060.89925699300692941,229,154,122,255,1061
1232.93050699300692941,241,205,186,255,1233
1500,251,247,240,255,1500
